mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
11	11	42	42	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	110
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	111
11	11	40	40	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	112
11	11	41	41	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	113
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	114
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	115
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	116
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	117
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	118
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	119
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	120
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	121
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	122
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	123
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	124
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	125
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	126
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	127
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	128
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	129
13	13	50	50	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	130
13	13	51	51	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	131
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	134
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	135
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	136
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	137
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	138
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	139
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	140
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	141
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	142
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	143
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	144
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	145
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	146
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	147
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	148
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	149
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	150
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	151
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	152
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	153
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	154
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	155
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	156
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	157
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	158
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	159
16	16	61	61	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	160
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	161
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	162
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	163
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	164
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	165
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	166
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	167
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	168
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	169
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	170
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	171
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	172
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	173
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	174
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	175
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	176
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	177
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	178
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	179
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	180
