mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	110
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	111
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	112
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	113
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	114
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	115
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	116
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	117
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	118
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	119
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	120
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	121
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	122
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	123
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	124
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	125
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	126
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	127
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	128
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	129
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	130
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	131
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	132
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	133
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	134
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	135
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	136
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	137
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	138
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	139
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	140
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	141
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	142
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	143
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	144
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	145
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	146
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	147
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	148
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	149
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	150
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	152
17	17	66	66	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	153
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	154
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	155
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	156
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	157
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	158
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	159
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	160
18	18	69	69	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	161
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	162
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	163
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	164
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	165
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	166
19	19	72	72	4.0	0	0	Chord	4/4	1	1	1	1	1	167
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1	1	1	168
19	19	72	72	4.0	0	0	Chord	4/4	3	1	1	1	1	169
19	19	72	72	4.0	0	0	Chord	4/4	4	1	1	1	1	170
