mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
9	9	34	34	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	83
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	84
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	85
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	86
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	87
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	88
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	89
10	10	36	36	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	90
10	10	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	91
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	92
10	10	36	36	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	93
10	10	37	37	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	94
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	95
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	96
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	97
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	98
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	99
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	100
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	101
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	102
11	11	42	42	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	103
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	104
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	105
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	106
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	107
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	108
12	12	45	45	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	109
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	110
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	111
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	112
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	113
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	114
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	115
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	116
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	117
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	118
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	119
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	120
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	121
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	122
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	123
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	124
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	125
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	126
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	127
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	128
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	129
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	130
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	131
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	132
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	133
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	134
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	135
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	136
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	137
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	138
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	139
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	140
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	141
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	142
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	143
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	144
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	145
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	146
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	147
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	148
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	149
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	150
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	152
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	153
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	154
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	155
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	156
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	157
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	158
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	159
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	160
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	161
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	162
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	163
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	164
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	165
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	166
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	167
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	168
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	169
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	170
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	171
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	172
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	173
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	174
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	175
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	176
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	177
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	178
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	179
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	180
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	181
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	182
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	183
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	184
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	185
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	186
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	187
20	20	77	77	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	188
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	189
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	190
20	20	77	77	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	191
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	192
20	20	76	76	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	193
20	20	77	77	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	194
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	195
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	196
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	197
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	198
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	199
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	200
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	201
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	202
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	203
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	204
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	205
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	206
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	207
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	208
