mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	110
11	11	42	42	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	111
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	112
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	113
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	114
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	115
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	116
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	117
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	118
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	119
12	12	45	45	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	120
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	121
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	122
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	123
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	124
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	125
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	126
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	127
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	128
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	129
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	130
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	131
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	132
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	133
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	135
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	136
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	137
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	138
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	139
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	140
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	141
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	142
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	143
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	144
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	145
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	146
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	147
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	148
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	149
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	150
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	151
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	152
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	153
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	154
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	155
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	156
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	157
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	158
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	159
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	160
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	161
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	162
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	163
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	164
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	165
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	166
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	167
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	168
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	169
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	170
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	171
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	172
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	173
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	174
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	175
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	176
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	177
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	178
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	179
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	180
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	181
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	182
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	183
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	184
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	185
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	186
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	187
19	19	73	73	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	188
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	189
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	190
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	191
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	192
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	193
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	194
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	195
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	196
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	197
20	20	77	77	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	198
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	199
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	200
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	201
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	202
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	203
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	204
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	205
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	206
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	207
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	208
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	209
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	210
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	211
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	212
22	22	85	85	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	213
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	214
22	22	84	84	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	215
22	22	85	85	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	216
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	217
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	218
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	219
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	220
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	221
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	222
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	223
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	224
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	225
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	226
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	227
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	228
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	229
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	230
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	231
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	232
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	233
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	234
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	235
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	236
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	237
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	238
25	25	96	96	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	239
25	25	97	97	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	240
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	241
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	242
25	25	96	96	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	243
25	25	97	97	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	244
25	25	98	98	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	245
25	25	99	99	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	246
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	247
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	248
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	249
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	250
26	26	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	251
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	252
26	26	100	100	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	253
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	254
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	255
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	256
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	257
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	258
28	28	108	108	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	259
28	28	109	109	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	260
28	28	110	110	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	261
28	28	108	108	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	262
28	28	109	109	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	263
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	264
28	28	108	108	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	265
28	28	109	109	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	266
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	267
28	28	108	108	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	268
28	28	109	109	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	269
28	28	110	110	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	270
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	271
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	272
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	273
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	274
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	275
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	276
29	29	112	112	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	277
29	29	114	114	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	278
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	279
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	280
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	281
30	30	118	118	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	282
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	283
31	31	121	121	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	284
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	285
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	286
31	31	120	120	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	287
31	31	121	121	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	288
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	289
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	290
31	31	120	120	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	291
31	31	121	121	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	292
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	293
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	294
31	31	120	120	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	295
31	31	121	121	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	296
31	31	122	122	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	297
31	31	123	123	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	298
32	32	124	124	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	299
32	32	124	124	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	300
32	32	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	301
32	32	124	124	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	302
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	303
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	304
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	305
33	33	128	128	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	306
33	33	130	130	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	307
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	308
33	33	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	309
33	33	130	130	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	310
33	33	131	131	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	311
33	33	128	128	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	312
33	33	130	130	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	313
33	33	131	131	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	314
34	34	132	132	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	315
34	34	133	133	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	316
34	34	134	134	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	317
34	34	132	132	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	318
34	34	133	133	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	319
34	34	134	134	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	320
34	34	132	132	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	321
34	34	133	133	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	322
34	34	135	135	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	323
34	34	132	132	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	324
